"muni_id","municipalities","prov_id","poblacion","v_census","t_votes","votes_rate","PP_per","PSOE_per","Cs_per","ECP_per","ERC-CATSÍ_per","CDC_per","PACMA_per","RECORTES CERO-GRUPO VERDE_per","VOX_per","PCPE_per","PxC_per","Age_20-34","Age_35-49","Age_50-64","Age_65-79"
181,"El Pont de Vilomara i Rocafort                                                                      ",8,3715,2811,1789,63.6428317324795,11.1794298490777,23.0855226383454,13.1358300726663,27.8367803242035,13.2476243711571,8.7199552822806,1.34153158188932,0.167691447736165,0,0.0558971492453885,0,16.635,26.514,17.981,12.867
182,"Roda de Ter                                                                                         ",8,6122,4551,2796,61.4370468029005,5.43633762517883,10.2646638054363,3.68383404864092,15.7725321888412,33.3333333333333,29.7210300429184,0.894134477825465,0.0715307582260372,0,0.107296137339056,0,18.197,23.179,18.965,11.01
183,"Rubí                                                                                                ",8,74536,53823,34545,64.1825985173625,13.3941236068896,20.4979012881748,13.9036039947894,30.9538283398466,12.0798957881025,5.7606021131857,2.17108119843682,0.32132001736865,0,0.153423071356202,0,18.013,27.005,18.367,10.461
184,"Rubió                                                                                               ",8,229,188,122,64.8936170212766,15.5737704918033,4.91803278688525,5.73770491803279,18.0327868852459,28.6885245901639,24.5901639344262,0.819672131147541,0,0,0,0,16.157,24.454,20.961,15.284
185,"Sabadell                                                                                            ",8,207814,152377,102199,67.0698333738031,11.4394465699273,18.6058572001683,11.2486423546219,28.4298280805096,15.8465347019051,11.2124384778716,1.98142838971027,0.296480396089981,0,0.151664889088934,0,17.639,24.979,18.101,12.364
186,"Sagàs                                                                                               ",8,157,115,78,67.8260869565217,10.2564102564103,5.12820512820513,2.56410256410256,8.97435897435897,43.5897435897436,28.2051282051282,1.28205128205128,0,0,0,0,12.739,24.203,16.56,9.555
187,"Sant Pere Sallavinera                                                                               ",8,167,127,89,70.0787401574803,5.61797752808989,4.49438202247191,1.12359550561798,7.86516853932584,33.7078651685393,43.8202247191011,0,0,0,0,0,14.371,21.556,18.562,16.767
188,"Saldes                                                                                              ",8,288,256,165,64.453125,10.3030303030303,6.66666666666667,0.606060606060606,13.9393939393939,38.1818181818182,29.0909090909091,0,0,0,0,0,17.361,19.791,28.819,19.098
189,"Sallent                                                                                             ",8,6669,5239,3438,65.6232105363619,8.40605002908668,17.6556137289122,5.26468877254218,22.3967422920303,22.5421756835369,21.4368819080861,1.27981384525887,0.116346713205352,0,0.116346713205352,0,14.83,21.562,20.214,15.579
190,"Santpedor                                                                                           ",8,7459,5678,3707,65.2870729129975,8.01186943620178,10.1969247369841,6.01564607499326,19.2338818451578,31.5619099001888,22.7137847315889,1.02508767197195,0.188831939573779,0,0.107903965470731,0,16.142,26.036,19.09,10.565
191,"Sant Iscle de Vallalta                                                                              ",8,1308,944,596,63.135593220339,11.9127516778523,6.3758389261745,7.38255033557047,26.1744966442953,27.1812080536913,17.4496644295302,1.34228187919463,0,0,0.167785234899329,0,13.38,27.982,19.113,10.703
192,"Sant Adrià de Besòs                                                                                 ",8,35814,25660,14941,58.2268121590023,16.3309015460813,23.0172009905629,13.8478013519845,29.8775182384044,8.74774111505254,3.88193561341276,2.38939829997992,0.937018941168596,0,0.153938826049127,0,18.882,25.216,16.56,12.609
193,"Sant Agustí de Lluçanès                                                                             ",8,90,82,63,76.8292682926829,6.34920634920635,0,3.17460317460317,12.6984126984127,26.984126984127,50.7936507936508,0,0,0,0,0,18.89,14.445,30,20
194,"Sant Andreu de la Barca                                                                             ",8,27340,19233,12671,65.8815577393022,13.2980822350249,26.0595059584879,15.0106542498619,30.5579670112856,8.35766711388209,3.93023439349696,1.6573277562939,0.236761108041986,0,0.149948701759924,0,16.836,29.777,15.417,9.725
195,"Sant Andreu de Llavaneres                                                                           ",8,10493,7648,5000,65.3765690376569,17.5,9.3,13.06,16.82,20.34,20,2.06,0.14,0,0.04,0,14.886,25.694,20.014,11.484
196,"Sant Antoni de Vilamajor                                                                            ",8,5789,4411,2954,66.9689412831557,9.30941096817874,8.02301963439404,9.44482058226134,21.8686526743399,28.7406905890318,19.1604603926879,2.031144211239,0.37237643872715,0,0.2708192281652,0,17.101,25.03,20.815,9.812
197,"Sant Bartomeu del Grau                                                                              ",8,863,663,453,68.3257918552036,7.28476821192053,7.72626931567329,5.29801324503311,11.2582781456954,25.6070640176601,37.9690949227373,1.54525386313466,0.22075055187638,0,0,0,19.93,20.278,24.912,11.587
198,"Sant Boi de Llobregat                                                                               ",8,82195,61409,41024,66.8045400511326,12.8875780031201,23.6861349453978,13.0070202808112,33.3048946957878,9.399375975039,4.46811622464899,1.97445397815913,0.353451638065523,0,0.15844383775351,0,17.713,25.247,18.56,13.111
199,"Sant Boi de Lluçanès                                                                                ",8,544,442,278,62.89592760181,6.11510791366906,5.39568345323741,1.43884892086331,16.1870503597122,35.9712230215827,31.294964028777,1.79856115107914,0.359712230215827,0,0,0,12.5,17.647,25.735,16.728
200,"Sant Celoni                                                                                         ",8,17317,12680,8278,65.2839116719243,9.79705242812273,15.027784489007,7.11524522831602,20.8504469678666,23.1094467262624,21.0920512201015,1.75163082870259,0.241604252234839,0,0.108721913505678,0,17.088,26.021,17.554,11.422
201,"Sant Cebrià de Vallalta                                                                             ",8,3326,2390,1456,60.9205020920502,11.2637362637363,9.82142857142857,9.06593406593407,28.1593406593407,22.5274725274725,15.0412087912088,3.15934065934066,0.343406593406593,0,0.0686813186813187,0,13.079,31.359,19.212,10.132
202,"Sant Climent de Llobregat                                                                           ",8,4013,3055,2082,68.1505728314239,7.4447646493756,15.5139289145053,11.8635926993276,28.5782901056676,18.3477425552354,15.0816522574448,1.77713736791547,0.528338136407301,0,0.048030739673391,0,15.449,29.529,17.718,9.145
203,"Sant Cugat del Vallès                                                                               ",8,87830,59826,43140,72.1091164376692,14.5410292072323,8.76680574872508,13.064441353732,19.1724617524339,21.0477515067223,20.7162726008345,1.59480760315253,0.178488641631896,0,0.0672229949003245,0,16.734,26.175,18.165,8.821
204,"Sant Cugat Sesgarrigues                                                                             ",8,978,728,515,70.7417582417582,6.21359223300971,15.3398058252427,4.46601941747573,14.1747572815534,30.873786407767,25.6310679611651,2.13592233009709,0.194174757281553,0,0,0,13.497,25.562,18.405,13.497
205,"Sant Esteve de Palautordera                                                                         ",8,2568,1865,1402,75.1742627345845,4.27960057061341,3.06704707560628,4.63623395149786,14.5506419400856,42.1540656205421,28.4593437945792,1.06990014265335,0.356633380884451,0,0.0713266761768902,0,14.603,27.142,17.873,9.424
206,"Sant Esteve Sesrovires                                                                              ",8,7613,5732,3952,68.9462665736218,11.3866396761134,15.6123481781377,13.081983805668,29.0738866396761,17.9402834008097,9.43825910931174,2.27732793522267,0.227732793522267,0,0.202429149797571,0,14.763,28.622,18.364,10.338
207,"Sant Fost de Campsentelles                                                                          ",8,8603,6773,4382,64.6980658496973,16.8416248288453,12.779552715655,12.0492925604747,28.2747603833866,16.4993153811045,10.6115928799635,2.00821542674578,0.136923779096303,0,0.136923779096303,0,14.611,24.481,22.178,12.449
208,"Sant Feliu de Codines                                                                               ",8,5908,4329,2594,59.9214599214599,7.59444872783346,8.90516576715497,6.12952968388589,22.8218966846569,28.6430223592907,22.0508866615266,2.27447956823439,0.115651503469545,0,0.269853508095605,0,18.263,26.913,16.401,10.122
209,"Sant Feliu de Llobregat                                                                             ",8,43800,33081,23413,70.7747649708292,13.5523000042711,20.2067227608594,13.7743988382523,28.7319010805963,12.2752317088797,7.92294878913424,2.14410797420237,0.375859565198821,0,0.0512535770725665,0,16.208,26.628,18.232,13.007
210,"Sant Feliu Sasserra                                                                                 ",8,628,488,316,64.7540983606557,6.64556962025316,3.16455696202532,2.84810126582278,5.06329113924051,33.8607594936709,48.4177215189873,0,0,0,0,0,15.445,21.178,22.77,14.65
211,"Sant Fruitós de Bages                                                                               ",8,8351,6319,3935,62.2725114733344,8.94536213468869,12.9097839898348,7.19186785260483,21.8805590851334,23.430749682338,22.8208386277001,1.62642947903431,0.0762388818297332,0,0.177890724269377,0,16.154,26.918,18.728,9.999
212,"Vilassar de Dalt                                                                                    ",8,8964,6873,4675,68.0197875745671,10.3529411764706,9.47593582887701,9.81818181818182,19.2727272727273,26.4598930481283,21.0909090909091,2.13903743315508,0.149732620320856,0,0.235294117647059,0,14.96,25.803,20.403,12.182
213,"Sant Hipòlit de Voltregà                                                                            ",8,3429,2588,1647,63.6398763523957,8.37887067395264,11.4754098360656,3.52155434122647,12.3861566484517,31.6332726168792,30.1760777170613,1.09289617486339,0.303582270795386,0,0.0607164541590771,0,16.449,24.789,18.256,10.528
214,"Sant Jaume de Frontanyà                                                                             ",8,26,25,15,60,0,0,0,53.3333333333333,33.3333333333333,6.66666666666667,0,0,0,0,0,15.384,26.922,7.692,30.769
215,"Sant Joan Despí                                                                                     ",8,33264,24989,17661,70.6750970426988,13.0400317082838,22.7676801993092,14.1724704150388,29.1772832795425,10.8657493913142,7.00413340127966,1.81756412434177,0.368042579695374,0,0.141554838344375,0,15.654,26.939,18.399,12.191
216,"Sant Joan de Vilatorrada                                                                            ",8,10768,8009,5075,63.3662130103633,9.69458128078818,18.5615763546798,10.423645320197,24.9064039408867,18.0295566502463,15.743842364532,1.24137931034483,0.0985221674876847,0,0.137931034482759,0,15.982,25.844,18.146,12.686
217,"Vilassar de Mar                                                                                     ",8,20447,15422,10619,68.8561794838542,10.8202278933986,10.6224691590545,10.1704491948394,21.4050287221019,24.3525755720878,19.6722855259441,1.80807985686035,0.160090403992843,0,0.0659195781147001,0,15.235,25.016,20.208,11.929
218,"Sant Julià de Vilatorta                                                                             ",8,3104,2356,1683,71.4346349745331,4.09982174688057,2.67379679144385,2.3767082590612,6.83303624480095,42.0083184789067,40.3446226975639,0.47534165181224,0.11883541295306,0,0,0,14.498,24.387,21.199,11.308
219,"Sant Just Desvern                                                                                   ",8,16631,12368,8763,70.8521992238033,14.6525162615543,12.0392559625699,12.0620791966222,20.1871505192286,20.6436152002739,17.7108296245578,1.55197991555403,0.30811365970558,0,0.0798813191829282,0,16.295,24.286,18.863,12.495
220,"Sant Llorenç d'Hortons                                                                              ",8,2557,1895,1351,71.2928759894459,8.51221317542561,9.40044411547002,6.06957809030348,29.3856402664693,28.9415247964471,15.0259067357513,1.33234641006662,0.074019245003701,0,0.222057735011103,0,16.269,28.354,17.717,9.543
221,"Sant Llorenç Savall                                                                                 ",8,2380,1852,1171,63.2289416846652,8.71050384286934,8.02732707087959,6.57557643040137,17.5918018787361,32.8778821520068,23.7403928266439,0.939368061485909,0.341588385994876,0,0.170794192997438,0,15.378,23.403,20.126,13.571
222,"Sant Martí de Centelles                                                                             ",8,1103,820,551,67.1951219512195,8.34845735027223,9.80036297640653,5.8076225045372,27.2232304900181,28.1306715063521,17.7858439201452,2.35934664246824,0.181488203266788,0,0,0,19.945,25.749,20.308,8.613
223,"Sant Martí d'Albars                                                                                 ",8,110,92,66,71.7391304347826,3.03030303030303,0,0,6.06060606060606,22.7272727272727,59.0909090909091,3.03030303030303,0,0,0,0,13.636,24.546,18.182,18.182
224,"Sant Martí de Tous                                                                                  ",8,1186,891,645,72.3905723905724,6.2015503875969,6.66666666666667,3.87596899224806,10.3875968992248,37.8294573643411,33.0232558139535,1.08527131782946,0,0,0,0,12.901,26.307,15.852,12.225
225,"Sant Martí Sarroca                                                                                  ",8,3092,2326,1487,63.9294926913156,8.13718897108272,10.2891728312038,8.27168796234028,19.1661062542031,24.2098184263618,26.4290517821116,1.9502353732347,0.134498991257566,0,0.0672494956287828,0,16.429,25.162,18.629,11.805
226,"Sant Martí Sesgueioles                                                                              ",8,378,301,197,65.4485049833887,8.62944162436548,7.10659898477157,7.10659898477157,17.7664974619289,27.9187817258883,26.3959390862944,1.52284263959391,0,0,0.50761421319797,0,14.021,24.339,21.693,12.169
227,"Sant Mateu de Bages                                                                                 ",8,620,535,354,66.1682242990654,8.47457627118644,2.54237288135593,3.95480225988701,7.06214689265537,34.4632768361582,40.1129943502825,0.847457627118644,0,0,0,0,14.193,17.258,23.226,19.193
228,"Premià de Dalt                                                                                      ",8,10392,7635,5121,67.0726915520628,14.5088849834017,13.2396016403046,14.1183362624487,17.7894942394064,18.9416129662175,18.1800429603593,1.83557898847881,0.292911540714704,0,0.0390548720952939,0,16.282,24.702,20.65,12.057
229,"Sant Pere de Ribes                                                                                  ",8,29666,20564,12952,62.9838552810737,12.7856701667696,18.1825200741198,13.5423100679432,27.6945645460161,15.9357628165534,8.57782581840642,2.15410747374923,0.331995058678196,0,0.0540457072266831,0,16.811,27.772,18.756,10.051
230,"Sant Pere de Riudebitlles                                                                           ",8,2374,1775,1176,66.2535211267606,7.0578231292517,11.5646258503401,4.76190476190476,20.0680272108844,29.421768707483,24.8299319727891,1.44557823129252,0.170068027210884,0,0.170068027210884,0,14.533,25.4,17.017,14.323
231,"Sant Pere de Torelló                                                                                ",8,2433,1871,1140,60.9299839657937,3.94736842105263,4.82456140350877,2.28070175438596,11.5789473684211,40.0877192982456,34.4736842105263,1.05263157894737,0.175438596491228,0,0.175438596491228,0,16.318,23.715,21.25,12.7
232,"Sant Pere de Vilamajor                                                                              ",8,4281,3200,2114,66.0625,9.36613055818354,9.08230842005676,10.2175969725639,26.9631031220435,25.7332071901608,14.9006622516556,2.55439924314096,0.141911069063387,0,0.0473036896877956,0,12.637,29.619,18.874,11.142
233,"Sant Pol de Mar                                                                                     ",8,5012,3686,2470,67.0103092783505,7.36842105263158,7.61133603238866,5.87044534412955,17.4493927125506,31.9838056680162,27.4898785425101,1.33603238866397,0.202429149797571,0,0.0404858299595142,0,13.687,24.98,20.191,15.044
234,"Sant Quintí de Mediona                                                                              ",8,2116,1527,999,65.4223968565815,10.5105105105105,8.00800800800801,3.9039039039039,17.017017017017,38.2382382382382,19.7197197197197,1.7017017017017,0.2002002002002,0,0.3003003003003,0,15.453,25.047,17.533,12.855
235,"Sant Quirze de Besora                                                                               ",8,2132,1643,1096,66.707242848448,5.2007299270073,8.85036496350365,3.01094890510949,11.9525547445255,33.3029197080292,36.3138686131387,0.547445255474453,0.0912408759124088,0,0,0,15.291,22.373,18.856,16.229
236,"Sant Quirze del Vallès                                                                              ",8,19602,14531,10325,71.0549858922304,11.0992736077482,10.9830508474576,12.3970944309927,23.1864406779661,23.1283292978208,16.3099273607748,1.64648910411622,0.232445520581114,0,0.0677966101694915,0,16.075,26.262,20.437,8.172
237,"Sant Quirze Safaja                                                                                  ",8,622,453,302,66.6666666666667,8.94039735099338,4.96688741721854,8.94039735099338,19.8675496688742,27.4834437086093,25.4966887417219,2.98013245033113,0.33112582781457,0,0,0,11.897,32.316,18.97,8.2
238,"Sant Sadurní d'Anoia                                                                                ",8,12689,9348,6483,69.3517329910141,7.54280425728829,15.7797316057381,6.38593243868579,22.9369119234922,26.6851766157643,18.4482492673145,1.2956964368348,0.246799321301866,0,0.0925497454881999,0,17.353,24.423,19.127,10.316
239,"Sant Sadurní d'Osormort                                                                             ",8,86,73,52,71.2328767123288,13.4615384615385,0,5.76923076923077,15.3846153846154,25,40.3846153846154,0,0,0,0,0,20.93,18.604,25.582,18.605
240,"Marganell                                                                                           ",8,280,219,153,69.8630136986301,7.84313725490196,3.92156862745098,4.57516339869281,15.6862745098039,32.0261437908497,30.0653594771242,3.26797385620915,0,0,0,0,10.714,28.571,20.714,16.072
241,"Santa Cecília de Voltregà                                                                           ",8,179,162,113,69.7530864197531,2.65486725663717,0.884955752212389,1.76991150442478,2.65486725663717,38.9380530973451,46.9026548672566,0,0,0,0,0,20.112,18.436,24.581,12.85
242,"Santa Coloma de Cervelló                                                                            ",8,8022,5851,4058,69.3556656981713,9.41350418925579,13.5781172991621,14.1202562838837,32.971907343519,17.9645145391819,9.11779201577132,1.33070478068014,0.443568260226713,0,0.172498767865944,0,13.051,31.588,16.355,8.501
243,"Santa Coloma de Gramenet                                                                            ",8,116950,78562,50538,64.3288103663349,15.8791404487712,29.185959080296,12.5707388499743,31.012307570541,5.79563892516522,2.33685543551387,1.90945427203293,0.352210218053742,0,0.197870909018956,0,18.238,25.847,16.619,14.7
244,"Santa Eugènia de Berga                                                                              ",8,2204,1665,1078,64.7447447447447,4.08163265306122,3.80333951762523,2.3191094619666,10.1113172541744,36.9202226345083,39.3320964749536,2.5974025974026,0,0,0,0,20.055,21.824,23.593,10.935
245,"Santa Eulàlia de Riuprimer                                                                          ",8,1284,961,634,65.9729448491155,4.57413249211357,4.73186119873817,2.05047318611987,9.46372239747634,38.9589905362776,38.3280757097792,1.10410094637224,0.157728706624606,0,0,0,15.42,28.115,17.602,8.801
246,"Santa Eulàlia de Ronçana                                                                            ",8,7080,5419,3546,65.4364273851264,10.7727016356458,11.6187253243091,10.4060913705584,25.6909193457417,22.9554427523971,15.2848279751833,1.91765369430344,0,0,0.0846023688663283,0,15.268,26.652,18.46,11.469
247,"Santa Fe del Penedès                                                                                ",8,378,266,209,78.5714285714286,3.34928229665072,5.74162679425837,2.87081339712919,20.5741626794258,35.8851674641148,29.1866028708134,1.43540669856459,0,0,0,0,13.493,27.513,20.899,9.26
248,"Santa Margarida de Montbui                                                                          ",8,9648,7061,4448,62.9939102110183,15.0629496402878,26.3489208633094,13.0845323741007,26.2814748201439,10.431654676259,5.48561151079137,1.50629496402878,0.56205035971223,0,0.157374100719424,0,18.097,23.321,19.424,12.209
249,"Santa Margarida i els Monjos                                                                        ",8,7332,4984,3241,65.0280898876405,11.2311015118791,21.8451095340944,10.3363159518667,24.8380129589633,17.0626349892009,11.8173403270596,1.91298981795742,0.185128046899105,0,0.246837395865474,0,18.549,27.113,15.971,9.315
250,"Barberà del Vallès                                                                                  ",8,32545,24570,16901,68.7871387871388,14.5198508963967,20.8035027513165,15.034613336489,34.4772498668718,8.02911070350867,3.70983965445832,2.11230104727531,0.349091769717768,0,0.1065025738122,0,17.72,26.898,18.86,10.552
251,"Santa Maria de Besora                                                                               ",8,158,131,81,61.8320610687023,0,2.46913580246914,0,16.0493827160494,29.6296296296296,49.3827160493827,0,0,0,0,0,13.291,21.519,18.987,17.088
252,"L'Esquirol                                                                                          ",8,2150,1739,1156,66.4749856239218,2.85467128027682,2.7681660899654,1.47058823529412,10.5536332179931,45.5017301038062,34.9480968858132,0.778546712802768,0.0865051903114187,0,0.173010380622837,0,14.697,21.488,22.558,14.326
253,"Santa Maria de Merlès                                                                               ",8,185,134,78,58.2089552238806,0,0,0,17.9487179487179,35.8974358974359,44.8717948717949,1.28205128205128,0,0,0,0,25.945,19.459,14.594,10.81
254,"Santa Maria de Martorelles                                                                          ",8,853,650,484,74.4615384615385,10.3305785123967,8.05785123966942,4.75206611570248,35.5371900826446,22.9338842975207,14.6694214876033,2.68595041322314,0,0,0,0,16.061,28.488,18.406,9.73
255,"Santa Maria de Miralles                                                                             ",8,130,107,71,66.3551401869159,1.40845070422535,2.8169014084507,1.40845070422535,15.4929577464789,21.1267605633803,56.3380281690141,1.40845070422535,0,0,0,0,9.23,24.616,25.384,17.692
256,"Santa Maria d'Oló                                                                                   ",8,1063,830,551,66.3855421686747,3.81125226860254,3.08529945553539,1.63339382940109,10.5263157894737,47.9128856624319,30.8529945553539,1.08892921960073,0,0,0,0,13.358,22.954,21.356,14.863
257,"Santa Maria de Palautordera                                                                         ",8,9103,6637,4577,68.961880367636,9.04522613065327,12.169543369019,6.3578763382128,21.1492243827835,27.2449202534411,21.2147694996723,1.52938606073848,0.152938606073847,0,0.284028839851431,0,15.138,26.705,20.136,10.788
258,"Santa Perpètua de Mogoda                                                                            ",8,25466,18335,12263,66.8830106353968,13.3654081383022,18.7963793525239,14.5967544646498,32.5939818967626,11.114735382859,6.17304085460328,1.98972518959472,0.415885183071027,0,0.0897007257604175,0,16.493,27.995,17.945,10.022
259,"Santa Susanna                                                                                       ",8,3275,2327,1493,64.1598624838848,13.9986604152713,9.10917615539183,14.1326188881447,24.8492967180174,20.3616878767582,14.735432016075,1.94239785666443,0.0669792364367046,0,0.0669792364367046,0,15.694,25.527,19.878,11.725
260,"Sant Vicenç de Castellet                                                                            ",8,9246,6836,4144,60.6202457577531,10.7142857142857,17.1814671814672,7.43243243243243,24.8793436293436,22.8281853281853,13.5376447876448,1.93050193050193,0.144787644787645,0,0.144787644787645,0,17.327,25.027,18.3,12.136
261,"Sant Vicenç dels Horts                                                                              ",8,27983,20972,13583,64.7673087926759,14.0101597585217,20.6287270853272,13.0162703379224,28.1528381064566,14.9525141721269,5.61731576235,2.1129352867555,0.301847898107929,0,0.110432157844364,0,17.768,26.267,18.622,10.899
262,"Sant Vicenç de Montalt                                                                              ",8,6049,4325,2908,67.2369942196532,14.9931224209078,7.97799174690509,14.4773039889959,14.9243466299862,21.595598349381,23.1086657496561,1.71939477303989,0.275103163686382,0,0.0343878954607978,0,11.886,28.418,19.358,10.614
263,"Sant Vicenç de Torelló                                                                              ",8,2001,1553,1018,65.5505473277527,3.33988212180747,5.40275049115914,4.12573673870334,12.770137524558,42.2396856581532,29.7642436149312,1.17878192534381,0.0982318271119843,0,0,0,14.992,23.338,20.59,10.994
264,"Cerdanyola del Vallès                                                                               ",8,57413,43030,30039,69.8094352777132,13.5523819035254,18.7289856519858,13.2827324478178,30.8399081194447,12.8599487333134,7.5601717766903,1.95745530809947,0.319584540097873,0,0.1364892306668,0,17.822,24.77,20.629,12.573
265,"Sentmenat                                                                                           ",8,8652,6461,4245,65.7019037300727,9.32862190812721,17.432273262662,10.2473498233216,28.7632508833922,17.5265017667845,12.9093050647821,2.35571260306243,0.16489988221437,0,0.0706713780918728,0,19.013,26.629,18.111,9.361
266,"Cercs                                                                                               ",8,1209,1005,659,65.5721393034826,9.10470409711684,18.0576631259484,5.46282245827011,17.298937784522,26.7071320182094,20.0303490136571,2.12443095599393,0,0,0.606980273141123,0,13.565,20.265,23.243,17.534
267,"Seva                                                                                                ",8,3434,2673,1776,66.4421997755331,5.63063063063063,4.72972972972973,4.33558558558559,13.795045045045,34.6846846846847,35.1914414414414,0.619369369369369,0.0563063063063063,0,0.168918918918919,0,13.861,26.732,20.356,12.347
268,"Sitges                                                                                              ",8,28269,18490,12274,66.3818280151433,16.042040084732,12.6120254195861,14.2985171908098,20.7185921459997,18.2906957796969,14.95030145022,2.02053120417142,0.211829884308294,0,0.0977676389115203,0,14.238,28.176,20.75,12.201
269,"Sobremunt                                                                                           ",8,82,70,48,68.5714285714286,4.16666666666667,0,2.08333333333333,18.75,41.6666666666667,31.25,2.08333333333333,0,0,0,0,15.854,17.074,20.733,14.634
270,"Sora                                                                                                ",8,184,151,90,59.6026490066225,0,2.22222222222222,2.22222222222222,11.1111111111111,41.1111111111111,42.2222222222222,0,0,0,0,0,19.565,23.37,21.196,11.957
271,"Subirats                                                                                            ",8,2988,2333,1637,70.1671667381055,6.90287110568112,6.78069639584606,3.84850335980452,18.7538179596823,33.6591325595602,27.6114844227245,1.40500916310324,0.30543677458766,0,0.122174709835064,0,13.052,25.468,20.414,12.081
272,"Súria                                                                                               ",8,5927,4665,3009,64.5016077170418,8.34164174144234,23.0641409106015,8.44134263875041,20.8707211698239,19.0428713858425,17.3811897640412,1.49551345962114,0.432037221668328,0,0.0664672648720505,0,16.062,20.517,22.288,13.683
273,"Tavèrnoles                                                                                          ",8,319,247,179,72.4696356275304,3.91061452513966,4.46927374301676,0,6.70391061452514,36.8715083798883,43.0167597765363,2.23463687150838,0.558659217877095,0,0,0,18.182,24.451,19.749,12.225
274,"Tagamanent                                                                                          ",8,319,237,165,69.620253164557,6.06060606060606,4.84848484848485,4.84848484848485,21.2121212121212,36.969696969697,23.6363636363636,0,0.606060606060606,0,0.606060606060606,0,14.107,32.289,19.122,10.345
275,"Talamanca                                                                                           ",8,189,157,107,68.1528662420382,7.47663551401869,4.67289719626168,0,14.9532710280374,28.9719626168224,39.2523364485981,3.73831775700935,0,0,0.934579439252336,0,9.524,24.339,26.456,17.46
276,"Taradell                                                                                            ",8,6262,4779,3148,65.8715212387529,4.76493011435832,3.71664548919949,2.50952986022872,10.9593392630241,33.0368487928844,43.0432020330368,1.20711562897077,0.0317662007623888,0,0.0952986022871664,0,15.969,23.379,20.521,11.69
277,"Terrassa                                                                                            ",8,215214,153025,100621,65.7546152589446,12.2787489689031,18.0181075521015,12.6872124109281,28.4254777829678,14.831893938641,10.4441418789318,1.97175539897238,0.364734995676847,0,0.143111278957673,0,18.073,26.135,17.367,10.918
278,"Tavertet                                                                                            ",8,124,97,66,68.0412371134021,3.03030303030303,1.51515151515152,4.54545454545455,18.1818181818182,34.8484848484849,33.3333333333333,0,0,0,1.51515151515152,0,12.903,21.774,29.839,15.323
279,"Teià                                                                                                ",8,6238,4802,3318,69.0962099125364,10.2169981916817,7.29355033152501,10.4882459312839,18.8065099457504,26.3110307414105,24.1711874623267,2.01928872814949,0.150693188667872,0,0.0301386377335744,0,15.662,22.234,22.684,11.911
280,"Tiana                                                                                               ",8,8411,6578,4690,71.2982669504409,10.7249466950959,9.14712153518124,10.1492537313433,22.0042643923241,24.9893390191898,19.9360341151386,1.70575692963753,0.23454157782516,0,0.149253731343284,0,15.73,25.633,21.163,10.047
281,"Tona                                                                                                ",8,8021,5963,3642,61.0766392755325,7.49588138385502,8.75892366831411,4.39319055464031,13.4541460735859,32.4272377814388,30.9719934102142,1.56507413509061,0.164744645799012,0,0.109829763866008,0,16.431,25.109,18.402,11.546
282,"Tordera                                                                                             ",8,16433,12097,7089,58.6013061089526,10.9888559740443,15.5593172520807,10.4528142192129,26.7879813796022,17.223867964452,15.9542953872196,1.74918888418677,0.282127239384963,0,0.169276343630978,0,18.238,25.589,17.477,11.726
283,"Torelló                                                                                             ",8,13881,10224,6342,62.0305164319249,5.73951434878587,11.9678334910123,5.21917376222012,16.3986124251025,30.4162724692526,28.1299274676758,0.993377483443709,0.157678965625985,0,0.157678965625985,0,17.823,23.442,20.301,11.643
284,"La Torre de Claramunt                                                                               ",8,3767,2879,1797,62.4175060784995,13.6338341680579,18.2526432943795,12.9104062326099,24.7078464106845,14.4129104062326,12.1869782971619,2.50417362270451,0.389538119087368,0,0.222593210907067,0,15.052,27.024,20.6,11.044
285,"Torrelavit                                                                                          ",8,1401,1048,735,70.1335877862595,4.35374149659864,7.2108843537415,3.53741496598639,16.5986394557823,33.3333333333333,33.8775510204082,0.680272108843537,0,0,0.136054421768707,0,16.417,25.767,19.914,10.421
286,"Torrelles de Foix                                                                                   ",8,2246,1659,994,59.915611814346,11.8712273641851,19.0140845070422,8.45070422535211,26.9617706237424,15.9959758551308,14.5875251509054,2.31388329979879,0,0,0.100603621730382,0,14.248,24.621,19.902,12.466
287,"Torrelles de Llobregat                                                                              ",8,5883,4338,2898,66.804979253112,7.62594893029676,9.21325051759834,10.0759144237405,28.8474810213941,27.6052449965493,13.4920634920635,1.96687370600414,0.20703933747412,0,0.0345065562456867,0,14.602,29.594,18.596,8.126
288,"Ullastrell                                                                                          ",8,2043,1507,1110,73.6562707365627,6.21621621621622,6.93693693693694,6.84684684684685,21.2612612612613,31.7117117117117,23.2432432432432,2.52252252252252,0.18018018018018,0,0,0,13.657,30.445,15.614,9.251
289,"Vacarisses                                                                                          ",8,6143,4536,2965,65.3659611992945,10.5902192242833,13.7942664418212,13.4569983136594,28.7689713322091,20.2698145025295,9.47723440134907,2.46205733558179,0.370994940978078,0,0.101180438448567,0,13.023,31.516,16.523,9.262
290,"Vallbona d'Anoia                                                                                    ",8,1417,1072,725,67.6305970149254,9.6551724137931,15.0344827586207,6.20689655172414,19.5862068965517,30.7586206896552,14.8965517241379,2.62068965517241,0.137931034482759,0,0.275862068965517,0,14.397,26.535,19.689,12.492
