"code","regions","re_id","provinces","mun_id","municipalities","poblacion","v_census","t_votes","PP","PSOE","PODEMOS-IU-EQUO","Cs","ECP","PODEMOS-COMPROMÍS-EUPV","ERC-CATSÍ","CDC","PODEMOS-EN MAREA-ANOVA-EU","EAJ-PNV","EH Bildu","CCa-PNC","PACMA","RECORTES CERO-GRUPO VERDE","UPyD","VOX","BNG-NÓS","PCPE","GBAI","EB","FE de las JONS","SI","SOMVAL","CCD","SAIn","PH","CENTRO MODERADO","P-LIB","CCD-CI","UPL","PCOE","AND","JXC","PFyV","CILUS","PxC","MAS","IZAR","UNIDAD_DEL_PUEBLO","PREPAL","Ln","REPO","INDEPENDIENTES-FIA","ENTABAN","IMC","PUEDE","FE","ALCD","FME","HRTS-Ln","UDT","abs_rate","votes_rate","PP_per","PSOE_per","PODEMOS-IU-EQUO_per","Cs_per","ECP_per","PODEMOS-COMPROMÍS-EUPV_per","ERC-CATSÍ_per","CDC_per","PODEMOS-EN MAREA-ANOVA-EU_per","EAJ-PNV_per","EH Bildu_per","CCa-PNC_per","PACMA_per","RECORTES CERO-GRUPO VERDE_per","UPyD_per","VOX_per","BNG-NÓS_per","PCPE_per","GBAI_per","EB_per","FE de las JONS_per","SI_per","SOMVAL_per","CCD_per","SAIn_per","PH_per","CENTRO MODERADO_per","P-LIB_per","CCD-CI_per","UPL_per","PCOE_per","AND_per","JXC_per","PFyV_per","CILUS_per","PxC_per","MAS_per","IZAR_per","UNIDAD_DEL_PUEBLO_per","PREPAL_per","Ln_per","REPO_per","INDEPENDIENTES-FIA_per","ENTABAN_per","IMC_per","PUEDE_per","FE_per","ALCD_per","FME_per","HRTS-Ln_per","UDT_per"
5145,"Catalunya                     ",8,"Barcelona                     ",135,"Montmeló                                                                                            ",8835,6677,4775,703,1116,0,510,1509,0,478,309,0,0,0,0,83,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71.51415306275273","71.51415306275273","14.722513089005234","23.3717277486911","0.0","10.68062827225131","31.602094240837697","0.0","10.010471204188482","6.471204188481676","0.0","0.0","0.0","0.0","1.7382198952879582","0.23036649214659685","0.0","0.0","0.0","0.10471204188481677","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5146,"Catalunya                     ",8,"Barcelona                     ",136,"Montornès del Vallès                                                                                ",16172,11450,7641,1201,1570,0,1080,2518,0,586,381,0,0,0,0,192,21,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66.73362445414848","66.73362445414848","15.717837979322077","20.547048815600053","0.0","14.13427561837456","32.9538018583955","0.0","7.669153252192122","4.986258343148803","0.0","0.0","0.0","0.0","2.512760109933255","0.27483313702394974","0.0","0.0","0.0","0.10469833791388562","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5147,"Catalunya                     ",8,"Barcelona                     ",137,"Montseny                                                                                            ",319,262,187,12,19,0,3,34,0,52,61,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71.37404580152672","71.37404580152672","6.417112299465241","10.16042780748663","0.0","1.6042780748663104","18.181818181818183","0.0","27.807486631016044","32.62032085561498","0.0","0.0","0.0","0.0","1.06951871657754","1.06951871657754","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5148,"Catalunya                     ",8,"Barcelona                     ",138,"Moià                                                                                                ",5865,4248,2618,184,256,0,136,460,0,932,576,0,0,0,0,41,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61.62900188323918","61.62900188323918","7.028265851795264","9.778456837280366","0.0","5.194805194805195","17.57066462948816","0.0","35.59969442322384","22.001527883880826","0.0","0.0","0.0","0.0","1.566080977845684","0.1145912910618793","0.0","0.0","0.0","0.1145912910618793","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5149,"Catalunya                     ",8,"Barcelona                     ",139,"Mura                                                                                                ",203,175,132,1,19,0,2,27,0,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"75.42857142857143","75.42857142857143","0.7575757575757576","14.393939393939394","0.0","1.5151515151515151","20.454545454545457","0.0","31.818181818181817","29.545454545454547","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5150,"Catalunya                     ",8,"Barcelona                     ",140,"Navarcles                                                                                           ",6012,4774,3098,286,468,0,224,651,0,681,694,0,0,0,0,60,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64.89317134478425","64.89317134478425","9.231762427372498","15.106520335700452","0.0","7.230471271788251","21.013557133634603","0.0","21.98192382182053","22.4015493867011","0.0","0.0","0.0","0.0","1.9367333763718526","0.22595222724338285","0.0","0.0","0.0","0.12911555842479017","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5151,"Catalunya                     ",8,"Barcelona                     ",141,"Navàs                                                                                               ",6103,4563,2929,259,360,0,124,464,0,916,750,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64.19022572868727","64.19022572868727","8.842608398770912","12.290884260839876","0.0","4.233526800955958","15.841584158415841","0.0","31.273472174803686","25.60600887674974","0.0","0.0","0.0","0.0","0.6828269033799932","0.0","0.0","0.0","0.0","0.06828269033799932","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5152,"Catalunya                     ",8,"Barcelona                     ",142,"La Nou de Berguedà                                                                                  ",153,133,101,2,6,0,4,17,0,25,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"75.93984962406014","75.93984962406014","1.9801980198019802","5.9405940594059405","0.0","3.9603960396039604","16.831683168316832","0.0","24.752475247524753","40.5940594059406","0.0","0.0","0.0","0.0","0.0","0.9900990099009901","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5153,"Catalunya                     ",8,"Barcelona                     ",143,"Òdena                                                                                               ",3623,2682,1707,202,325,0,132,383,0,328,290,0,0,0,0,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63.646532438478744","63.646532438478744","11.833626244874049","19.03925014645577","0.0","7.732864674868189","22.43702401874634","0.0","19.214997070884593","16.988869361452842","0.0","0.0","0.0","0.0","1.4645577035735209","0.23432923257176333","0.0","0.0","0.0","0.05858230814294083","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5154,"Catalunya                     ",8,"Barcelona                     ",144,"Olvan                                                                                               ",856,717,437,45,36,0,12,49,0,151,135,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60.94839609483961","60.94839609483961","10.297482837528605","8.237986270022883","0.0","2.745995423340961","11.212814645308924","0.0","34.55377574370709","30.892448512585812","0.0","0.0","0.0","0.0","0.6864988558352403","0.2288329519450801","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5155,"Catalunya                     ",8,"Barcelona                     ",145,"Olèrdola                                                                                            ",3518,2599,1761,134,221,0,172,401,0,429,358,0,0,0,0,31,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67.75682954982686","67.75682954982686","7.609312890403181","12.549687677455989","0.0","9.7671777399205","22.77115275411698","0.0","24.361158432708688","20.329358319136855","0.0","0.0","0.0","0.0","1.7603634298693924","0.05678591709256105","0.0","0.0","0.0","0.17035775127768313","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5156,"Catalunya                     ",8,"Barcelona                     ",146,"Olesa de Bonesvalls                                                                                 ",1715,1286,881,108,160,0,103,247,0,169,67,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68.50699844479004","68.50699844479004","12.258796821793416","18.161180476730987","0.0","11.691259931895573","28.036322360953463","0.0","19.182746878547103","7.604994324631101","0.0","0.0","0.0","0.0","1.5891032917139614","0.11350737797956867","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5157,"Catalunya                     ",8,"Barcelona                     ",147,"Olesa de Montserrat                                                                                 ",23536,16967,11138,1123,1839,0,1326,3377,0,2034,1118,0,0,0,0,225,22,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65.64507573525078","65.64507573525078","10.082600107739271","16.51104327527384","0.0","11.905189441551446","30.319626503860658","0.0","18.261806428443165","10.037708744837493","0.0","0.0","0.0","0.0","2.0201113305799967","0.19752199676782187","0.0","0.0","0.0","0.08080445322319986","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5158,"Catalunya                     ",8,"Barcelona                     ",148,"Olivella                                                                                            ",3569,2233,1483,229,228,0,226,458,0,223,81,0,0,0,0,26,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66.4128974473802","66.4128974473802","15.441672285906947","15.374241402562374","0.0","15.23937963587323","30.883344571813893","0.0","15.037086985839515","5.461901550910317","0.0","0.0","0.0","0.0","1.7532029669588671","0.13486176668914363","0.0","0.0","0.0","0.20229265003371544","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5159,"Catalunya                     ",8,"Barcelona                     ",149,"Olost                                                                                               ",1182,993,567,40,19,0,12,61,0,226,187,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57.09969788519638","57.09969788519638","7.054673721340388","3.3509700176366843","0.0","2.1164021164021163","10.758377425044092","0.0","39.85890652557319","32.98059964726631","0.0","0.0","0.0","0.0","1.9400352733686066","0.1763668430335097","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5160,"Catalunya                     ",8,"Barcelona                     ",150,"Orís                                                                                                ",308,255,186,10,5,0,11,25,0,63,69,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72.94117647058823","72.94117647058823","5.376344086021505","2.6881720430107525","0.0","5.913978494623656","13.440860215053762","0.0","33.87096774193548","37.096774193548384","0.0","0.0","0.0","0.0","1.0752688172043012","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5161,"Catalunya                     ",8,"Barcelona                     ",151,"Oristà                                                                                              ",559,466,287,19,9,0,6,19,0,86,144,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61.587982832618025","61.587982832618025","6.620209059233449","3.1358885017421603","0.0","2.0905923344947737","6.620209059233449","0.0","29.965156794425084","50.174216027874564","0.0","0.0","0.0","0.0","0.6968641114982579","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5162,"Catalunya                     ",8,"Barcelona                     ",152,"Orpí                                                                                                ",139,114,79,3,2,0,0,4,0,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"69.2982456140351","69.2982456140351","3.79746835443038","2.5316455696202533","0.0","0.0","5.063291139240507","0.0","49.36708860759494","39.24050632911392","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5163,"Catalunya                     ",8,"Barcelona                     ",153,"Òrrius                                                                                              ",688,538,385,24,19,0,18,72,0,149,98,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71.56133828996283","71.56133828996283","6.233766233766234","4.935064935064935","0.0","4.675324675324675","18.7012987012987","0.0","38.701298701298704","25.454545454545453","0.0","0.0","0.0","0.0","0.5194805194805194","0.2597402597402597","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5164,"Catalunya                     ",8,"Barcelona                     ",154,"Pacs del Penedès                                                                                    ",893,696,488,45,53,0,47,101,0,104,120,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70.11494252873564","70.11494252873564","9.221311475409836","10.860655737704917","0.0","9.631147540983607","20.69672131147541","0.0","21.311475409836063","24.59016393442623","0.0","0.0","0.0","0.0","2.459016393442623","0.20491803278688525","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5165,"Catalunya                     ",8,"Barcelona                     ",155,"Palafolls                                                                                           ",9132,6730,4320,484,675,0,504,1356,0,721,440,0,0,0,0,89,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64.19019316493313","64.19019316493313","11.203703703703702","15.625","0.0","11.666666666666666","31.38888888888889","0.0","16.689814814814817","10.185185185185185","0.0","0.0","0.0","0.0","2.060185185185185","0.1851851851851852","0.0","0.0","0.0","0.0925925925925926","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5166,"Catalunya                     ",8,"Barcelona                     ",156,"Palau-solità i Plegamans                                                                            ",14457,10891,7259,914,963,0,984,2020,0,1186,963,0,0,0,0,157,23,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66.651363511156","66.651363511156","12.591266014602562","13.266290122606419","0.0","13.555586168893788","27.827524452403914","0.0","16.33833861413418","13.266290122606419","0.0","0.0","0.0","0.0","2.1628323460531753","0.3168480506956881","0.0","0.0","0.0","0.08265601322496212","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5167,"Catalunya                     ",8,"Barcelona                     ",157,"Pallejà                                                                                             ",11298,8382,5789,715,1057,0,803,1693,0,830,512,0,0,0,0,105,23,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"69.06466237174898","69.06466237174898","12.351010537225774","18.25876662636034","0.0","13.871134911038178","29.24512005527725","0.0","14.3375367075488","8.844359993090343","0.0","0.0","0.0","0.0","1.8137847642079807","0.3973052340646053","0.0","0.0","0.0","0.10364484366902746","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5168,"Catalunya                     ",8,"Barcelona                     ",158,"El Papiol                                                                                           ",4071,3082,2041,179,327,0,213,518,0,457,263,0,0,0,0,44,13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66.22323166774822","66.22323166774822","8.770210681038707","16.02155805977462","0.0","10.436060754532091","25.3797158255757","0.0","22.390984811366977","12.885840274375306","0.0","0.0","0.0","0.0","2.1558059774620286","0.6369426751592357","0.0","0.0","0.0","0.29397354238118567","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5169,"Catalunya                     ",8,"Barcelona                     ",159,"Parets del Vallès                                                                                   ",18901,14096,9347,1069,1653,0,1230,2917,0,1493,665,0,0,0,0,204,33,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66.30959137343928","66.30959137343928","11.436824649620199","17.684818658393066","0.0","13.159302449983953","31.207874184230235","0.0","15.97303947790735","7.114582218893763","0.0","0.0","0.0","0.0","2.1825184551192898","0.3530544559751792","0.0","0.0","0.0","0.07489033914625012","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5170,"Catalunya                     ",8,"Barcelona                     ",160,"Perafita                                                                                            ",419,327,208,11,8,0,4,21,0,77,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63.608562691131496","63.608562691131496","5.288461538461538","3.8461538461538463","0.0","1.9230769230769231","10.096153846153847","0.0","37.019230769230774","40.86538461538461","0.0","0.0","0.0","0.0","0.4807692307692308","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5171,"Catalunya                     ",8,"Barcelona                     ",161,"Piera                                                                                               ",14991,11144,6938,923,1134,0,768,2002,0,1089,745,0,0,0,0,171,24,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62.25771715721464","62.25771715721464","13.303545690400693","16.344767944652638","0.0","11.06947247045258","28.855577976362063","0.0","15.696166042087057","10.737964831363506","0.0","0.0","0.0","0.0","2.4646872297492073","0.3459210147016431","0.0","0.0","0.0","0.12972038051311616","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5172,"Catalunya                     ",8,"Barcelona                     ",162,"Els Hostalets de Pierola                                                                            ",2887,2047,1392,157,180,0,156,381,0,318,152,0,0,0,0,33,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68.0019540791402","68.0019540791402","11.278735632183908","12.931034482758621","0.0","11.206896551724139","27.370689655172413","0.0","22.844827586206897","10.919540229885058","0.0","0.0","0.0","0.0","2.3706896551724137","0.35919540229885055","0.0","0.0","0.0","0.21551724137931033","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5173,"Catalunya                     ",8,"Barcelona                     ",163,"Pineda de Mar                                                                                       ",25968,18641,11729,1932,2432,0,1314,2686,0,1821,1193,0,0,0,0,252,18,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62.92044418217907","62.92044418217907","16.471992497229092","20.734930514110324","0.0","11.203001108363884","22.900503026685993","0.0","15.525620257481457","10.171370108278625","0.0","0.0","0.0","0.0","2.1485207605081422","0.15346576860772446","0.0","0.0","0.0","0.1108363884389121","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5174,"Catalunya                     ",8,"Barcelona                     ",164,"El Pla del Penedès                                                                                  ",1230,913,609,40,47,0,23,113,0,198,173,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66.70317634173057","66.70317634173057","6.568144499178982","7.717569786535304","0.0","3.776683087027915","18.555008210180624","0.0","32.51231527093596","28.407224958949094","0.0","0.0","0.0","0.0","1.1494252873563218","0.0","0.0","0.0","0.0","0.16420361247947454","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5175,"Catalunya                     ",8,"Barcelona                     ",165,"La Pobla de Claramunt                                                                               ",2150,1649,1085,106,163,0,89,233,0,220,240,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65.79745300181928","65.79745300181928","9.76958525345622","15.023041474654377","0.0","8.202764976958525","21.474654377880185","0.0","20.276497695852534","22.119815668202765","0.0","0.0","0.0","0.0","2.0276497695852536","0.2764976958525346","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5176,"Catalunya                     ",8,"Barcelona                     ",166,"La Pobla de Lillet                                                                                  ",1139,991,625,53,81,0,21,80,0,196,184,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63.06760847628657","63.06760847628657","8.48","12.959999999999999","0.0","3.36","12.8","0.0","31.36","29.439999999999998","0.0","0.0","0.0","0.0","0.48","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
